BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Kanlica,EUR,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.8,79,1,Jan-10,0,0,0,0,0,0,560,
BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Tarabya,EUR,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.8,79,1,Jan-10,0,0,0,0,0,0,560,
BOP,BOP,Istanbul - Bosphorus,Istanbul - Bosphorus - Yenikoy,EUR,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.8,79,1,Jan-10,0,0,0,0,0,0,560,
BOR,BOR,Bora Bora,Bora Bora - Otemanu Pavilion,ASP,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.8,80.2,1,Jan-10,0,0,0,0,0,0,100,
BOR,BOR,Bora Bora,Bora Bora - Pahia,ASP,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.8,80.2,1,Jan-10,0,0,0,0,0,0,100,
BOS,BOS,Boston,Boston - Aujourd'hui Event Space,AME,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.5,79.3,0,Jan-00,1,0,1,0,0,0.4,4332,
BOS,BOS,Boston,Boston - Ballroom,AME,,0,0,0,0,1,0.2,0,0,0,0,1,1,1,79.3,2,Jan-18,0,0,0,0,0,0,3710,
BOS,BOS,Boston,Boston - Benjamin Room,AME,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.5,79.3,0,Jan-00,0,0,0,0,0,0,100,
BOS,BOS,Boston,Boston - Blaxton Room,AME,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.5,79.3,0,Jan-00,0,0,0,0,0,0,600,
BOS,BOS,Boston,Boston - Bulfinch Room,AME,,0,1,0,0,1,0.4,0,0,0,0,1,1,0.5,79.3,0,Jan-00,0,0,0,0,0,0,100,
BOS,BOS,Boston,Boston - Endicott-Bradstreet Room,AME,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.5,79.3,0,Jan-00,0,0,0,0,0,0,1339,
BOS,BOS,Boston,Boston - Governor's Room,AME,,0,0,0,0,1,0.2,0,0,0,0,1,1,0.5,79.3,0,Jan-00,0,0,0,0,0,0,2604,
BOS,BOS,Boston,Boston - Parris Room,AME,,0,0,0,0,0,0,0,0,0,0,1,1,1,79.3,2,Jan-18,0,0,0,0,0,0,100,
BOS,BOS,Boston,Boston - Phillips Room,AME,,0,0,0,0,0,0,0,0,0,0,1,1,0.5,79.3,0,Jan-00,0,0,0,0,0,0,729,
