DAM,DAM,Damascus,Damascus - Elements,EMEA,Restaurant,,1,1,0,0,1,0.6,0,0,0,0,2,Jan-18,100,
DCC,DCC,Dallas,Dallas - Agave,Americas,Bar,,0,0,0,0,0,0,0,0,0,81.8,1,Jan-10,100,
DCC,DCC,Dallas,Dallas - LAW,Americas,Restaurant,,1,1,1,1,1,1,1,1,1,81.8,2,Jan-18,100,
DCC,DCC,Dallas,Dallas - OutLAW,Americas,Bar,,1,1,0,0,0,0.4,1,1,1,81.8,2,Jan-18,100,
DCC,DCC,Dallas,Dallas - Racquets,Americas,Restaurant,,0,0,0,0,0,0,1,1,0.5,81.8,0,Jan-00,100,
DEN,DEN,Denver,Denver - Edge,Americas,Restaurant,,1,1,1,1,1,1,1,1,0.8,73.4,1,Jan-10,100,
DEN,DEN,Denver,Denver - Edge Bar,Americas,Bar,,1,1,0,0,1,0.6,1,1,0.8,73.4,1,Jan-10,100,
DEN,DEN,Denver,Denver - Pool Bar,Americas,Bar,,0,0,0,0,0,0,1,1,0.8,73.4,1,Jan-10,100,
DIF,DIF,Dubai at DIFC,Dubai at DIFC - Diner,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,58,2,Jan-18,100,
DIF,DIF,Dubai at DIFC,Dubai at DIFC - Sky Bar,EMEA,Bar,,1,1,1,1,1,1,1,1,1,58,2,Jan-18,100,
DIF,DIF,Dubai at DIFC,Dubai at DIFC - Tea Lounge,EMEA,Bar,,1,1,1,1,1,1,1,1,1,58,2,Jan-18,100,
DJB,DJB,Dubai Jumeirah ,Dubai - Hendricks,EMEA,Bar,,1,1,1,1,1,1,1,1,1,75.7,2,Jan-18,100,
DJB,DJB,Dubai Jumeirah ,Dubai - Mercury Lounge,EMEA,Bar,,1,1,1,1,1,1,1,1,1,75.7,2,Jan-18,100,
DJB,DJB,Dubai Jumeirah ,Dubai - Pool & Beach,EMEA,Bar,,1,1,1,0,1,0.8,1,1,1,75.7,2,Jan-18,100,
DJB,DJB,Dubai Jumeirah ,Dubai - SeaFu & Terrace,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,75.7,2,Jan-18,100,
DJB,DJB,Dubai Jumeirah ,Dubai - Shai Salon,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,75.7,2,Jan-18,100,
DJB,DJB,Dubai Jumeirah ,Dubai - Suq,EMEA,Restaurant,,1,0,0,0,0,0.2,1,1,1,75.7,2,Jan-18,100,
DOH,DOH,Doha,Doha - Arabica,EMEA,Bar,,1,1,1,0,1,0.8,1,1,1,73.8,2,Jan-18,100,
DOH,DOH,Doha,Doha - Elements,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,73.8,2,Jan-18,100,
DOH,DOH,Doha,Doha - Il Teatro,EMEA,Restaurant,,1,0,0,0,0,0.2,1,1,0.5,73.8,0,Jan-00,100,
DOH,DOH,Doha,Doha - Library Bar,EMEA,Bar,,1,0,1,0,0,0.4,1,1,0.5,73.8,0,Jan-00,100,
DOH,DOH,Doha,Doha - NOBU,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,73.8,2,Jan-18,100,
DOH,DOH,Doha,Doha - Pool Bar and Grill,EMEA,Bar,,1,1,0,0,1,0.6,1,1,0.5,73.8,0,Jan-00,100,
DOH,DOH,Doha,Doha - Seasons Tea Lounge,EMEA,Bar,,1,1,0,0,1,0.6,1,1,0.5,73.8,0,Jan-00,100,
FLO,FLO,Florence,Florence - Al Fresco,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,85.4,1,Jan-10,100,
FLO,FLO,Florence,Florence - Atrium Bar,EMEA,Bar,,1,1,1,1,1,1,1,1,1,85.4,1,Jan-10,100,
FLO,FLO,Florence,Florence - Il Palagio,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,85.4,1,Jan-10,100,
GEN,GEN,Geneva,Geneva - Bar des Bergues,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,83.7,1,Jan-10,100,
GEN,GEN,Geneva,Geneva - Il Lago,EMEA,Restaurant,,1,1,1,1,1,1,1,1,1,83.7,2,Jan-18,100,
GEN,GEN,Geneva,Geneva - Izumi,EMEA,Restaurant,,1,1,1,1,1,1,0,0,0,83.7,2,Jan-18,100,
GHF,GHF,Grand Hotel Du Cap Ferrat,Grand Hotel Du Cap Ferrat - Club Dauphin,EMEA,Restaurant,,1,1,0,1,1,0.8,0.5,1,0.48,93.1,1,Jan-10,100,
GHF,GHF,Grand Hotel Du Cap Ferrat,Grand Hotel Du Cap Ferrat - La Veranda,EMEA,Restaurant,,1,1,0,1,1,0.8,0.5,1,0.48,93.1,1,Jan-10,100,
GHF,GHF,Grand Hotel Du Cap Ferrat,Grand Hotel Du Cap Ferrat - Le Bar,EMEA,Bar,,1,0,0,0,1,0.4,0.5,1,0.48,93.1,1,Jan-10,100,
GHF,GHF,Grand Hotel Du Cap Ferrat,Grand Hotel Du Cap Ferrat - Le Cap,EMEA,Restaurant,,1,1,0,1,1,0.8,0.5,1,0.48,93.1,1,Jan-10,100,
GUA,GUA,Guangzhou,Guangzhou - Caffe Mondo,APAC,Restaurant,,1,1,1,1,1,1,1,1,1,65.2,2,Jan-18,100,
GUA,GUA,Guangzhou,Guangzhou - Catch,APAC,Restaurant,,0,0,0,0,0,0,1,1,1,65.2,2,Jan-18,100,
GUA,GUA,Guangzhou,Guangzhou - Dolcetto,APAC,Bar,,1,1,1,0,1,0.8,1,1,1,65.2,2,Jan-18,100,
GUA,GUA,Guangzhou,Guangzhou - Kumoi,APAC,Restaurant,,1,0,0,0,0,0.2,1,1,1,65.2,2,Jan-18,100,
GUA,GUA,Guangzhou,Guangzhou - The Atrium,APAC,Restaurant,,0,0,1,0,0,0.2,1,1,1,65.2,2,Jan-18,100,
GUA,GUA,Guangzhou,Guangzhou - Tian Bar,APAC,Bar,,0,0,1,1,0,0.4,1,1,1,65.2,2,Jan-18,100,
GUA,GUA,Guangzhou,Guangzhou - Yu Yue Heen,APAC,Restaurant,,1,0,1,1,1,0.8,1,1,1,65.2,2,Jan-18,100,
HAM,HAM,Hampshire,Hampshire - Café Sante,EMEA,Restaurant,,1,0,1,0,0,0.4,1,1,0.5,57,0,Jan-00,100,
